old state road 1,old state road 2,old state road 3,old state road 3,TD 1,TD 2,TD 3,TD 4,TD intersection,dtcc 1,dtcc 2,dtcc 3,dtcc 4,target state 1,target state 2,target state 3,target state 4
0,0,0,0,0.285714286,0,0.428571429,0.142857143,0.142857143,10,1000,9,58,0,0,0,0
0,0,0,0,0.333333333,0,0.5,0.166666667,0,10,1000,9,58,1,0,0,0
1,0,0,0,0,0,0.5,0.166666667,0.333333333,1000,1000,9,58,1,0,0,0
1,0,0,0,0,0.142857143,0.428571429,0.142857143,0.285714286,1000,177,9,58,0,0,0,0
0,0,0,0,0,0.25,0.375,0.125,0.25,1000,113,9,58,0,0,0,0
0,0,0,0,0,0.285714286,0.428571429,0.142857143,0.142857143,1000,31,9,58,0,0,0,0
0,0,0,0,0,0.428571429,0.428571429,0.142857143,0,1000,9,9,58,0,0,1,0
0,0,1,0,0,0.428571429,0.285714286,0.142857143,0.142857143,1000,9,13,58,0,0,1,0
0,0,1,0,0,0.428571429,0,0.142857143,0.428571429,1000,9,1000,58,0,0,1,0
0,0,1,0,0,0.428571429,0,0.142857143,0.428571429,1000,9,1000,58,0,0,0,0
0,0,0,0,0,0.5,0,0.166666667,0.333333333,1000,9,1000,58,0,0,0,0
0,0,0,0,0,0.571428571,0,0.142857143,0.285714286,1000,9,1000,58,0,0,0,0
0,0,0,0,0,0.8,0,0.2,0,1000,9,1000,58,0,1,0,0
0,1,0,0,0,0.4,0,0.2,0.4,1000,11,1000,58,0,1,0,0
0,1,0,0,0,0.2,0,0.2,0.6,1000,1,1000,58,0,1,0,0
0,1,0,0,0,0,0,0.2,0.8,1000,1000,1000,58,0,1,0,0
0,0,0,0,0,0,0,0.333333333,0.666666667,1000,1000,1000,58,0,0,0,0
0,0,0,0,0,0,0,0.5,0.5,1000,1000,1000,58,0,0,0,0
0,0,0,0,0,0,0,1,0,1000,1000,1000,58,0,0,0,1
0,0,0,1,0,0.5,0,0,0.5,1000,191,1000,1000,0,0,0,0
0,0,0,0,0,0.666666667,0,0,0.333333333,1000,127,1000,1000,0,0,0,0
0,0,0,0,0,0.666666667,0,0,0.333333333,1000,57,1000,1000,0,0,0,0
0,0,0,0,0,0.666666667,0,0.333333333,0,1000,9,1000,182,0,1,0,0
0,1,0,0,0,0.333333333,0,0.333333333,0.333333333,1000,23,1000,132,0,1,0,0
0,1,0,0,0,0,0,0.333333333,0.666666667,1000,1000,1000,84,0,1,0,0
0,1,0,0,0,0,0,0.5,0.5,1000,1000,1000,58,0,0,0,0
0,0,0,0,0,0,0,0.666666667,0.333333333,1000,1000,1000,58,0,0,0,0
0,0,0,0,0,0,0,1,0,1000,1000,1000,58,0,0,0,1
0,0,0,1,0,0,0.333333333,0.333333333,0.333333333,1000,1000,249,108,0,0,0,1
0,0,0,1,0,0,0.5,0.5,0,1000,1000,203,62,0,0,0,1
0,0,0,1,0,0,0.4,0.4,0.2,1000,1000,133,230,0,0,0,1
0,0,0,1,0,0,0.4,0.4,0.2,1000,1000,69,166,0,0,0,1
0,0,0,1,0,0,0.4,0.4,0.2,1000,1000,9,98,0,0,0,1
0,0,0,1,0,0,0.6,0,0.4,1000,1000,9,1000,0,0,0,1
0,0,0,1,0,0,0.6,0,0.4,1000,1000,9,1000,0,0,0,0
0,0,0,0,0,0,0.75,0,0.25,1000,1000,9,1000,0,0,0,0
0,0,0,0,0,0,1,0,0,1000,1000,9,1000,0,0,1,0
0,0,1,0,0,0.25,0,0,0.75,1000,173,1000,1000,0,0,1,0
0,0,1,0,0,0.5,0,0,0.5,1000,89,1000,1000,0,0,1,0
0,0,1,0,0,0.5,0,0,0.5,1000,65,1000,1000,0,0,0,0
0,0,0,0,0,0.5,0,0,0.5,1000,9,1000,1000,0,0,0,0
0,0,0,0,0,1,0,0,0,1000,9,1000,1000,0,1,0,0
0,1,0,0,0,0.6,0,0,0.4,1000,85,1000,1000,0,1,0,0
0,1,0,0,0.142857143,0.428571429,0,0.142857143,0.285714286,270,9,1000,206,0,1,0,0
0,1,0,0,0.142857143,0.142857143,0,0.142857143,0.571428571,196,13,1000,132,0,1,0,0
0,1,0,0,0.166666667,0,0.166666667,0.166666667,0.5,122,1000,289,58,0,0,0,0
0,0,0,0,0.125,0.125,0.25,0.125,0.375,62,233,229,58,0,0,0,0
0,0,0,0,0.142857143,0.285714286,0.285714286,0.142857143,0.142857143,10,135,131,58,0,0,0,0
0,0,0,0,0.166666667,0.333333333,0.333333333,0.166666667,0,10,63,59,58,1,0,0,0
1,0,0,0,0,0.333333333,0.333333333,0.166666667,0.166666667,1000,9,9,58,0,0,0,0
0,0,0,0,0,0.4,0.4,0.2,0,1000,9,9,58,0,1,0,0
0,1,0,0,0,0,0.4,0.2,0.4,1000,1000,9,58,0,1,0,0
0,1,0,0,0,0,0.5,0.25,0.25,1000,1000,9,58,0,0,0,0
0,0,0,0,0.2,0,0.4,0.2,0.2,1000,1000,9,58,0,0,0,0
0,0,0,0,0.2,0.2,0.4,0.2,0,194,1000,9,58,0,0,1,0
0,0,1,0,0.166666667,0.166666667,0.166666667,0.166666667,0.333333333,120,173,285,58,0,0,1,0
0,0,1,0,0.2,0.2,0.2,0.2,0.2,64,117,229,58,0,0,1,0
0,0,1,0,0.166666667,0.333333333,0.333333333,0.166666667,0,10,13,125,58,1,0,0,0
1,0,0,0,0,0.285714286,0.428571429,0.142857143,0.142857143,1000,9,51,58,0,0,0,0
0,0,0,0,0,0.285714286,0.428571429,0.142857143,0.142857143,1000,9,9,58,0,0,0,0
0,0,0,0,0,0.333333333,0.5,0.166666667,0,1000,9,9,58,0,0,1,0
0,0,1,0,0,0.333333333,0,0.166666667,0.5,1000,9,1000,58,0,0,1,0
0,0,1,0,0,0.4,0,0.2,0.4,1000,9,1000,58,0,0,0,0
0,0,0,0,0,0.333333333,0.166666667,0.166666667,0.333333333,1000,9,303,58,0,0,0,0
0,0,0,0,0,0.5,0.25,0.25,0,1000,9,181,58,0,1,0,0
0,1,0,0,0,0,0.25,0.25,0.5,1000,1000,107,58,0,1,0,0
0,1,0,0,0,0.25,0.25,0.25,0.25,1000,193,33,58,0,1,0,0
0,1,0,0,0,0.2,0.4,0.2,0.2,1000,139,9,58,0,1,0,0
0,1,0,0,0,0.25,0.5,0.25,0,1000,59,9,58,0,0,1,0
0,0,1,0,0,0.25,0.25,0.25,0.25,1000,9,179,58,0,0,1,0
0,0,1,0,0,0.333333333,0.333333333,0.333333333,0,1000,9,133,58,0,0,1,0
0,0,1,0,0,0.4,0.2,0.4,0,1000,9,49,58,0,1,0,0
0,1,0,0,0,0.166666667,0.166666667,0.5,0.166666667,1000,153,9,58,0,1,0,0
0,1,0,0,0,0.166666667,0.166666667,0.5,0.166666667,1000,59,9,58,0,1,0,0
0,1,0,0,0,0,0.2,0.6,0.2,1000,1000,9,58,0,1,0,0
0,1,0,0,0,0,0.2,0.6,0.2,1000,1000,9,58,0,0,0,0
0,0,0,0,0,0,0.166666667,0.666666667,0.166666667,1000,1000,9,58,0,0,0,0
0,0,0,0,0,0,0.166666667,0.833333333,0,1000,1000,9,58,0,0,0,1
0,0,0,1,0,0.142857143,0.142857143,0.428571429,0.285714286,1000,237,9,107,0,0,0,1
0,0,0,1,0,0.142857143,0.142857143,0.285714286,0.428571429,1000,179,9,110,0,0,0,1
0,0,0,1,0,0.142857143,0.142857143,0.142857143,0.571428571,1000,111,9,50,0,0,0,1
0,0,0,1,0,0.142857143,0.142857143,0,0.714285714,1000,67,9,1000,0,0,0,1
0,0,0,1,0,0.2,0.2,0,0.6,1000,13,9,1000,0,0,0,0
0,0,0,0,0,0.333333333,0.166666667,0,0.5,1000,9,9,1000,0,0,0,0
0,0,0,0,0,0.4,0.2,0,0.4,1000,9,9,1000,0,0,0,0
0,0,0,0,0.2,0.4,0.4,0,0,196,9,9,1000,0,1,0,0
0,1,0,0,0.2,0.2,0.4,0,0.2,126,3,9,1000,0,1,0,0
0,1,0,0,0.166666667,0,0.5,0,0.333333333,60,1000,9,1000,0,0,0,0
0,0,0,0,0.142857143,0.142857143,0.428571429,0,0.285714286,10,215,9,1000,0,0,0,0
0,0,0,0,0.142857143,0.285714286,0.571428571,0,0,10,41,9,1000,0,0,1,0
0,0,1,0,0.125,0.375,0.25,0,0.25,10,9,3,1000,0,0,1,0
0,0,1,0,0.125,0.375,0.125,0.125,0.25,10,9,47,200,0,0,1,0
0,0,1,0,0.125,0.375,0,0.125,0.375,10,9,1000,148,0,0,1,0
0,0,1,0,0.142857143,0.428571429,0,0.142857143,0.285714286,10,9,1000,64,0,0,0,0
0,0,0,0,0.166666667,0.5,0,0.166666667,0.166666667,10,9,1000,64,0,0,0,0
0,0,0,0,0.333333333,0.5,0,0.166666667,0,10,9,1000,64,0,1,0,0
0,1,0,0,0.428571429,0.142857143,0,0.142857143,0.285714286,10,5,1000,64,0,1,0,0
0,1,0,0,0.5,0,0,0.166666667,0.333333333,10,1000,1000,64,0,0,0,0
0,0,0,0,0.571428571,0,0,0.142857143,0.285714286,10,1000,1000,64,0,0,0,0
0,0,0,0,0.8,0,0,0.2,0,10,1000,1000,64,1,0,0,0
1,0,0,0,0.333333333,0,0,0.333333333,0.333333333,60,1000,1000,64,1,0,0,0
1,0,0,0,0.2,0,0,0.4,0.4,68,1000,1000,64,1,0,0,0
1,0,0,0,0.25,0,0,0.5,0.25,16,1000,1000,64,1,0,0,0
1,0,0,0,0,0,0,0.666666667,0.333333333,1000,1000,1000,64,1,0,0,0
1,0,0,0,0,0,0,0.666666667,0.333333333,1000,1000,1000,64,0,0,0,0
0,0,0,0,0,0.25,0,0.5,0.25,1000,237,1000,64,0,0,0,0
0,0,0,0,0,0.25,0,0.5,0.25,1000,179,1000,64,0,0,0,0
0,0,0,0,0.2,0.2,0,0.6,0,320,67,1000,64,0,0,0,1
0,0,0,1,0.2,0.2,0,0.4,0.2,270,17,1000,79,0,0,0,1
0,0,0,1,0.2,0.2,0,0.2,0.4,228,9,1000,136,0,0,0,1
0,0,0,1,0.2,0.2,0,0.2,0.4,178,9,1000,86,0,0,0,1
0,0,0,1,0.166666667,0.166666667,0,0.166666667,0.5,136,9,1000,234,0,0,0,1
0,0,0,1,0.166666667,0.333333333,0,0.166666667,0.333333333,48,9,1000,146,0,0,0,1
0,0,0,1,0.2,0.4,0,0.2,0.2,10,9,1000,80,0,0,0,1
0,0,0,1,0.2,0.4,0,0,0.4,10,9,1000,1000,0,0,0,1
0,0,0,1,0.25,0.5,0,0,0.25,10,9,1000,1000,0,0,0,0
0,0,0,0,0.2,0.4,0,0.2,0.2,10,9,1000,199,0,0,0,0
0,0,0,0,0.285714286,0.285714286,0,0.285714286,0.142857143,10,9,1000,121,0,0,0,0
0,0,0,0,0.333333333,0.333333333,0,0.333333333,0,10,9,1000,57,0,1,0,0
0,1,0,0,0.333333333,0.166666667,0,0.333333333,0.166666667,10,13,1000,57,0,1,0,0
0,1,0,0,0.333333333,0,0,0.333333333,0.333333333,10,1000,1000,57,0,0,0,0
0,0,0,0,0.428571429,0,0,0.285714286,0.285714286,10,1000,1000,57,0,0,0,0
0,0,0,0,0.4,0,0.1,0.5,0,10,1000,141,57,0,0,0,1
0,0,0,1,0.444444444,0,0.111111111,0.222222222,0.222222222,10,1000,69,103,0,0,0,1
0,0,0,1,0.5,0,0.125,0.125,0.25,10,1000,9,87,0,0,0,1
0,0,0,1,0.5,0,0.125,0.125,0.25,10,1000,9,53,0,0,0,1
0,0,0,1,0.571428571,0,0.142857143,0,0.285714286,10,1000,9,1000,0,0,0,0
0,0,0,0,0.666666667,0,0.166666667,0,0.166666667,10,1000,9,1000,0,0,0,0
0,0,0,0,0.666666667,0,0.166666667,0,0.166666667,10,1000,9,1000,0,0,0,0
0,0,0,0,0.8,0,0.2,0,0,10,1000,9,1000,1,0,0,0
1,0,0,0,0.4,0,0.2,0,0.4,4,1000,9,1000,1,0,0,0
1,0,0,0,0.2,0.2,0.4,0,0.2,320,125,9,1000,0,0,0,0
0,0,0,0,0.25,0.25,0.5,0,0,244,49,9,1000,0,0,1,0
0,0,1,0,0.2,0.2,0.2,0.2,0.2,182,9,83,212,0,0,1,0
0,0,1,0,0.2,0.2,0.4,0.2,0,126,9,27,156,0,0,1,0
0,0,1,0,0.166666667,0.166666667,0.333333333,0.166666667,0.166666667,26,9,215,62,0,0,1,0
0,0,1,0,0.285714286,0.142857143,0.285714286,0.142857143,0.142857143,10,9,149,62,0,0,1,0
0,0,1,0,0.375,0.125,0.25,0.125,0.125,10,9,65,62,0,0,1,0
0,0,1,0,0.375,0.125,0.125,0.25,0.125,10,9,65,62,0,0,1,0
0,0,1,0,0.428571429,0.142857143,0,0.285714286,0.142857143,10,9,1000,62,0,0,1,0
0,0,1,0,0.5,0.166666667,0,0.333333333,0,10,9,1000,62,0,0,0,0
0,0,0,0,0.5,0.166666667,0,0.333333333,0,10,9,1000,62,1,0,0,0
1,0,0,0,0.333333333,0.166666667,0,0.333333333,0.166666667,10,9,1000,62,1,0,0,0
1,0,0,0,0.166666667,0.166666667,0,0.333333333,0.333333333,14,9,1000,62,1,0,0,0
1,0,0,0,0,0.285714286,0,0.285714286,0.428571429,1000,9,1000,62,0,0,0,0
0,0,0,0,0,0.333333333,0,0.333333333,0.333333333,1000,9,1000,62,0,0,0,0
0,0,0,0,0,0.5,0,0.333333333,0.166666667,1000,9,1000,62,0,0,0,0
0,0,0,0,0,0.666666667,0,0.333333333,0,1000,9,1000,62,0,1,0,0
0,1,0,0,0,0.285714286,0,0.428571429,0.285714286,1000,75,1000,62,0,1,0,0
0,1,0,0,0,0.333333333,0,0.5,0.166666667,1000,19,1000,62,0,1,0,0
0,1,0,0,0,0.166666667,0,0.5,0.333333333,1000,23,1000,62,0,1,0,0
0,1,0,0,0,0.2,0,0.8,0,1000,175,1000,62,0,1,0,0
0,1,0,0,0,0.2,0,0.8,0,1000,107,1000,62,0,0,0,1
0,0,0,1,0,0.2,0,0.4,0.4,1000,37,1000,52,0,0,0,1
0,0,0,1,0,0.25,0,0,0.75,1000,9,1000,1000,0,0,0,1
0,0,0,1,0,0.333333333,0,0,0.666666667,1000,9,1000,1000,0,0,0,0
0,0,0,0,0.333333333,0.666666667,0,0,0,240,9,1000,1000,0,1,0,0
0,0,0,0,0.333333333,0.666666667,0,0,0,156,79,1000,1000,0,0,0,0
0,0,0,0,0.333333333,0.666666667,0,0,0,84,9,1000,1000,0,1,0,0
0,1,0,0,0.333333333,0,0,0,0.666666667,10,1000,1000,1000,0,0,0,0
0,0,0,0,0.333333333,0,0,0,0.666666667,10,1000,1000,1000,0,0,0,0
0,0,0,0,0.333333333,0,0,0.666666667,0,10,1000,1000,137,1,0,0,0
1,0,0,0,0,0,0,0.75,0.25,1000,1000,1000,65,0,0,0,0
0,0,0,0,0,0,0,0.75,0.25,1000,1000,1000,61,0,0,0,0
0,0,0,0,0,0.25,0,0.75,0,1000,167,1000,61,0,0,0,1
0,0,0,1,0,0.25,0,0.5,0.25,1000,103,1000,59,0,0,0,1
0,0,0,1,0,0.25,0,0.25,0.5,1000,73,1000,91,0,0,0,1
0,0,0,1,0,0.25,0,0.25,0.5,1000,41,1000,59,0,0,0,1
0,0,0,1,0,0.25,0,0,0.75,1000,9,1000,1000,0,0,0,1
0,0,0,1,0,0.25,0,0,0.75,1000,9,1000,1000,0,0,0,0
0,0,0,0,0,1,0,0,0,1000,9,1000,1000,0,1,0,0
0,1,0,0,0,0,0,0,1,1000,1000,1000,1000,0,1,0,0
0,1,0,0,0,0,0,0,1,1000,1000,1000,1000,0,0,0,0
0,0,0,0,0,0.4,0.2,0.4,0,1000,99,111,70,0,0,0,1
0,0,0,1,0,0.4,0.2,0.2,0.2,1000,51,63,153,0,0,0,1
0,0,0,1,0,0.4,0.2,0.2,0.2,1000,11,23,113,0,0,0,1
0,0,0,1,0,0.333333333,0.166666667,0.333333333,0.166666667,1000,9,9,69,0,0,0,1
0,0,0,1,0,0.333333333,0.166666667,0.166666667,0.333333333,1000,9,9,213,0,0,0,1
0,0,0,1,0,0.4,0.2,0.2,0.2,1000,9,9,171,0,0,0,1
0,0,0,1,0,0.428571429,0.142857143,0.285714286,0.142857143,1000,9,9,123,0,0,0,1
0,0,0,1,0,0.5,0.166666667,0.333333333,0,1000,9,9,81,0,0,0,1
0,0,0,1,0,0.5,0.166666667,0.166666667,0.166666667,1000,9,9,155,0,0,0,1
0,0,0,1,0,0.5,0.166666667,0.166666667,0.166666667,1000,9,9,115,0,0,0,1
0,0,0,1,0,0.6,0.2,0.2,0,1000,9,9,71,0,0,0,1
0,0,0,1,0,0.6,0.2,0,0.2,1000,9,9,1000,0,0,0,1
0,0,0,1,0,0.6,0.2,0,0.2,1000,9,9,1000,0,0,0,0
0,0,0,0,0,0.666666667,0.333333333,0,0,1000,9,9,1000,0,1,0,0
0,1,0,0,0,0.5,0.333333333,0,0.166666667,1000,23,9,1000,0,1,0,0
0,1,0,0,0,0.333333333,0.333333333,0,0.333333333,1000,33,9,1000,0,1,0,0
0,1,0,0,0,0.166666667,0.333333333,0,0.5,1000,55,9,1000,0,1,0,0
0,1,0,0,0,0.285714286,0.285714286,0,0.428571429,1000,13,9,1000,0,1,0,0
0,1,0,0,0,0.142857143,0.285714286,0,0.571428571,1000,187,9,1000,0,1,0,0
0,1,0,0,0,0.166666667,0.333333333,0,0.5,1000,131,9,1000,0,1,0,0
0,1,0,0,0,0.166666667,0.333333333,0.166666667,0.333333333,1000,87,9,264,0,1,0,0
0,1,0,0,0,0.166666667,0.333333333,0.166666667,0.333333333,1000,51,9,228,0,1,0,0
0,1,0,0,0,0.2,0.4,0.2,0.2,1000,1,9,178,0,1,0,0
0,1,0,0,0,0.2,0.4,0.2,0.2,1000,193,9,114,0,1,0,0
0,1,0,0,0,0.25,0.5,0.25,0,1000,125,9,62,0,0,1,0
0,0,1,0,0,0.333333333,0.333333333,0.333333333,0,1000,69,13,62,0,0,1,0
0,0,1,0,0,0.333333333,0,0.333333333,0.333333333,1000,25,1000,62,0,0,1,0
0,0,1,0,0,0.333333333,0,0.333333333,0.333333333,1000,9,1000,62,0,0,0,0
0,0,0,0,0,0.5,0,0.5,0,1000,9,1000,62,0,0,0,1
0,0,0,1,0,0.666666667,0,0,0.333333333,1000,9,1000,1000,0,0,0,1
0,0,0,1,0,0.666666667,0,0,0.333333333,1000,9,1000,1000,0,0,0,0
0,0,0,0,0,0.666666667,0,0,0.333333333,1000,9,1000,1000,0,0,0,0
0,0,0,0,0,1,0,0,0,1000,9,1000,1000,0,1,0,0
0,1,0,0,0,0,0,0,1,1000,1000,1000,1000,0,1,0,0
0,1,0,0,0,0,0,0,1,1000,1000,1000,1000,0,0,0,0
0,0,0,0,0,0,0,1,0,1000,1000,1000,61,0,0,0,1
0,0,0,1,0,0,0,0.5,0.5,1000,1000,1000,199,0,0,0,1
0,0,0,1,0,0,0,0.5,0.5,1000,1000,1000,171,0,0,0,1
0,0,0,1,0,0,0,0.5,0.5,1000,1000,1000,135,0,0,0,1
0,0,0,1,0,0.333333333,0,0.333333333,0.333333333,1000,243,1000,97,0,0,0,1
0,0,0,1,0,0.333333333,0,0.333333333,0.333333333,1000,201,1000,55,0,0,0,1
0,0,0,1,0,0.333333333,0,0,0.666666667,1000,153,1000,1000,0,0,0,1
0,0,0,1,0,0.4,0,0.2,0.4,1000,97,1000,189,0,0,0,1
0,0,0,1,0,0.5,0,0.25,0.25,1000,53,1000,145,0,0,0,1
0,0,0,1,0,0.5,0,0.25,0.25,1000,9,1000,85,0,0,0,1
0,0,0,1,0,0.6,0,0.2,0.2,1000,9,1000,1000,0,0,0,1
0,0,0,1,0,0.666666667,0,0.166666667,0.166666667,1000,9,1000,223,0,0,0,1
0,0,0,1,0,0.666666667,0,0.166666667,0.166666667,1000,9,1000,171,0,0,0,1
0,0,0,1,0,0.666666667,0,0.166666667,0.166666667,1000,9,1000,115,0,0,0,1
0,0,0,1,0,0.666666667,0,0.166666667,0.166666667,1000,9,1000,57,0,0,0,1
0,0,0,1,0,0.8,0,0,0.2,1000,9,1000,1000,0,0,0,0
0,0,0,0,0.166666667,0.833333333,0,0,0,312,9,1000,1000,0,1,0,0
0,1,0,0,0.166666667,0.5,0,0,0.333333333,270,27,1000,1000,0,1,0,0
0,1,0,0,0.2,0.4,0,0,0.4,224,37,1000,1000,0,1,0,0
0,1,0,0,0.2,0.2,0,0,0.6,176,87,1000,1000,0,1,0,0
0,1,0,0,0.2,0.2,0,0,0.6,132,43,1000,1000,0,1,0,0
0,1,0,0,0.2,0,0,0,0.8,88,1000,1000,1000,0,1,0,0
0,1,0,0,0.2,0,0,0.2,0.6,26,1000,1000,246,0,0,0,0
0,0,0,0,0.5,0,0,0.5,0,10,1000,1000,164,1,0,0,0
1,0,0,0,0,0,0.333333333,0.333333333,0.333333333,1000,1000,289,114,1,0,0,0
0,0,0,0,0,0,0.5,0.5,0,1000,1000,169,58,0,0,0,1
0,0,0,1,0,0,0.5,0,0.5,1000,1000,121,1000,0,0,0,1
0,0,0,0,0,0,1,0,0,1000,1000,9,1000,0,0,1,0
0,0,1,0,0,0.333333333,0.333333333,0,0.333333333,1000,103,19,1000,0,0,1,0
0,0,1,0,0.25,0.25,0,0,0.5,312,71,1000,1000,0,0,1,0
0,0,1,0,0.25,0.25,0,0,0.5,270,29,1000,1000,0,0,0,0
0,0,0,0,0.25,0.25,0,0,0.5,236,9,1000,1000,0,0,0,0
0,0,0,0,0.333333333,0.333333333,0.333333333,0,0,58,9,319,1000,0,1,0,0
0,1,0,0,0.333333333,0,0.333333333,0,0.333333333,18,1000,279,1000,0,1,0,0
0,1,0,0,0.333333333,0,0.333333333,0,0.333333333,10,1000,247,1000,0,0,0,0
0,0,0,0,0.333333333,0,0.666666667,0,0,10,1000,39,1000,1,0,0,0
0,0,0,0,0,0,1,0,0,1000,1000,9,1000,0,0,1,0
